CENTNO,CENT_STATE,CENT_CITY,CENT_NAME
311050,MAHARASHTRA,MUMBAI,VPMA B R TOL ENGLISH HIGH SCHOOL
311051,MAHARASHTRA,MUMBAI,NARAYANA E-TECHNO SCHOOL
311052,MAHARASHTRA,MUMBAI,ARMY PUBLIC SCHOOL MUMBAI
311053,MAHARASHTRA,MUMBAI,ATOMIC ENERGY CENTRAL SCHOOL -5
311054,MAHARASHTRA,MUMBAI,V.P.M''S R. Z. SHAH COLLEGE MULUND
311055,MAHARASHTRA,MUMBAI,KUDILAL GOVIND RAM SEKASARIA SARVODAYA SCHOOL
311056,MAHARASHTRA,MUMBAI,FRIENDS'' ACADEMY
311057,MAHARASHTRA,MUMBAI,"JANKIDEVI PUBLIC SCHOOL,"
311058,MAHARASHTRA,MUMBAI,PADMABHUSHAN VASANTDADA PATIL PRATISHTHAN''S COLLEGE OF ENGINEERING
311059,MAHARASHTRA,MUMBAI,PTVA''S SATHAYE COLLEGE
311060,MAHARASHTRA,MUMBAI,MANAV MANDIR''S SMT NPR SHETH MULTIPURPOSE HIGH SCHOOL
311061,MAHARASHTRA,MUMBAI,"COLLEGE OF HOME SCIENCE, NIRMALA NIKETAN"
311062,MAHARASHTRA,MUMBAI,ANANDIBAI KALE SCHOOL AND COLLEGE OF COMMERCE
311063,MAHARASHTRA,MUMBAI,COLLEGE OF SOCIAL WORK
311101,MAHARASHTRA,NAGPUR,ST PAUL SCHOOL HUDKESHWAR ROAD NEAR BRIDGE NAGPUR
311102,MAHARASHTRA,NAGPUR,BHAVANS BHAGWANDAS PUROHIT VIDYA MANDIR
311103,MAHARASHTRA,NAGPUR,ADARSH SANSKAR VIDYALAYA
311104,MAHARASHTRA,NAGPUR,PODAR INTERNATIONAL SCHOOL
311105,MAHARASHTRA,NAGPUR,BHAVAN`S BHAGWANDAS PUROHIT VIDYA MANDIR TRIMURTI NAGAR
311106,MAHARASHTRA,NAGPUR,NARAYANA VIDYALAYAM
311107,MAHARASHTRA,NAGPUR,BHAVANS BHAGWANDAS PUROHIT VIDYA MANDIR ASHTI
311108,MAHARASHTRA,NAGPUR,ARMY PUBLIC SCHOOL KAMPTEE
311109,MAHARASHTRA,NAGPUR,BHARTI KRISHNA VIDYA VIHAR TELENKHEDI NAGPUR MR
311110,MAHARASHTRA,NAGPUR,BHAVANS BP VIDYAMANDIR NAGPUR
311111,MAHARASHTRA,NAGPUR,SANDIPANI SCHOOL
311112,MAHARASHTRA,NAGPUR,SCHOOL OF SCHOLARS
311113,MAHARASHTRA,NAGPUR,DELHI PUBLIC SCHOOL
311114,MAHARASHTRA,NAGPUR,K. JOHN PUBLIC SCHOOL
311115,MAHARASHTRA,NAGPUR,BHAVANS B P VIDYA MANDIR
311116,MAHARASHTRA,NAGPUR,DR. AMBEDKAR COLLEGE DEEKSHABHOOMI NAGPUR
311117,MAHARASHTRA,NAGPUR,SRI GURU HARKRISHAN PUBLIC SCHOOL
311118,MAHARASHTRA,NAGPUR,ST.VINCENT PALLOTI SCHOOL (CBSE)
320101,MANIPUR,IMPHAL,JOHNSTONE HR. SEC. SCHOOL
320102,MANIPUR,IMPHAL,KENDRIYA VIDYALAYA NO.I IMPHAL (LAMPHELPAT)
320103,MANIPUR,IMPHAL,KANAN DEVI MEMORIAL SCHOOL
320104,MANIPUR,IMPHAL,KINDERGARTEN MONTESSORI SCHOOL
320105,MANIPUR,IMPHAL,HUNDRED FLOWERS HR. SEC. SCHOOL
320106,MANIPUR,IMPHAL,UNACCO SCHOOL EXCELLENCE IN EDUCATION
320107,MANIPUR,IMPHAL,CC HIGHER SECONDARY SCHOOL
320108,MANIPUR,IMPHAL,NIELIT IMPHAL
320109,MANIPUR,IMPHAL,TAMPHASANA GIRLS'' HIGHER SECONDARY SCHOOL
320110,MANIPUR,IMPHAL,SHISHU NISTHA NIKETAN
320111,MANIPUR,IMPHAL,REGULAR ENGLISH HIGH SCHOOL
320112,MANIPUR,IMPHAL,S V GETWELL SCHOOL
320113,MANIPUR,IMPHAL,ALPHA BCI MEMORIAL ACADEMY
320114,MANIPUR,IMPHAL,MARIA MONTESSORI SCHOOL
320115,MANIPUR,IMPHAL,R.K. SANATOMBI DEVI VIDYALAYA
320116,MANIPUR,IMPHAL,UNACCO SCHOOL EXCELLENCE IN EDUCATION
320117,MANIPUR,IMPHAL,HUMAN RESOURCE DEVELOPMENT ACADEMY
320118,MANIPUR,IMPHAL,BHAKTIVEDANTA INST MISSION H S SCHOOL IMPHAL
320119,MANIPUR,IMPHAL,LAMLONG HIGHER SECONDARY SCHOOL
320120,MANIPUR,IMPHAL,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY MANIPUR
320121,MANIPUR,IMPHAL,IBOTONSANA HR. SEC. SCHOOL
320122,MANIPUR,IMPHAL,KENDRIYA VIDYALAYA NO.II IMPHAL (CRPF GROUP CENTRE LANGJING)
320123,MANIPUR,IMPHAL,"GOVERNMENT INDUSTRIAL TRAINING INSTITUTE, IMPHAL (TAKYEL)"
320201,MANIPUR,CHANDEL,MAHA UNION GOVERNMENT HIGHER SECONDARY SCHOOL
320301,MANIPUR,CHURACHANDPUR,RAYBURN COLLEGE
330101,MEGHALAYA,SHILLONG,ST. ANTHONYS COLLEGE
330102,MEGHALAYA,SHILLONG,B K BAJORIA SCHOOL
330103,MEGHALAYA,SHILLONG,KENDRIYA VIDYALAYA (HAPPY VALLEY)SHILLONG
330104,MEGHALAYA,SHILLONG,NATIONAL INSTITUTE OF TECHNOLOGY MEGHALAYA
330105,MEGHALAYA,SHILLONG,KV EAC
330201,MEGHALAYA,EAST KHASI HILLS,ASSAM RIFLES PUBLIC SCHOOL
330301,MEGHALAYA,RI BHOI,ALPHA ENGLISH HIGHER SECONDARY SCHOOL
330401,MEGHALAYA,JOWAI,ST MARY MAZZARELLO GIRLS HR SEC SCHOOL
330501,MEGHALAYA,TURA,GOVERNMENT BOYS HIGHER SECONDARY SCHOOL
330502,MEGHALAYA,TURA,MONTFORT SCHOOL
330503,MEGHALAYA,TURA,CAPT WILLIAM''S SCH MATCHAKOLGRE
340101,MIZORAM,AIZAWL,INSTITUTE OF ADVANCED STUDIES IN EDUCATION (IASE)
340102,MIZORAM,AIZAWL,RIPANS AIZAWL
340103,MIZORAM,AIZAWL,GOVT. ZEMABAWK HIGHER SECONDARY SCHOOL
340104,MIZORAM,AIZAWL,MIZORAM INSTITUTE OF COMPREHENSIVE EDU AIZAWL
340105,MIZORAM,AIZAWL,MODERN ENGLISH HS SCHOOL
340106,MIZORAM,AIZAWL,NATIONAL INSTITUTE OF ELECTRONICS AND INFORMATION TECHNOLOGY AIZAWL
340107,MIZORAM,AIZAWL,KENDRIYA VIDYALAYA (MIZORAM UNIVERSITY)
350101,NAGALAND,DIMAPUR,LIVINGSTONE FOUNDATION  INTERNATIONAL
350102,NAGALAND,DIMAPUR,HOPE ACADEMY
350103,NAGALAND,DIMAPUR,DELHI PUBLIC SCHOOL DIMAPUR
350104,NAGALAND,DIMAPUR,ST. MARYS HIGHER SEC SCHOOL DIMAPUR NL
350105,NAGALAND,DIMAPUR,HOLLOTOLI SCHOOL
350106,NAGALAND,DIMAPUR,KENDRIYA VIDYALAYA DIMAPUR
350201,NAGALAND,KOHIMA,MT OLIVE COLLEGE
350202,NAGALAND,KOHIMA,GOVERNMENT POLYTECHNICS KOHIMA
350203,NAGALAND,KOHIMA,NATIONAL INSTITUTE OF ELECTRONICS & INFORMATION TECHNOLOGY
350204,NAGALAND,KOHIMA,MODEL HR SEC SCHOOL
360101,ODISHA,ANGUL,NARAYANI INSTITUTE OF ENGINEERING & TECHNOLOGY ANGUL
